INTERVALSTARTTIME_GMT,MWh_buy,MWh_sell,MW_buy
16:35:00,69.02084857142857,68.27384857142857,0.0
16:40:00,75.12845285714286,74.38145285714286,0.0
16:45:00,79.25714,78.51013999999999,0.0
16:50:00,81.36616714285715,80.61916714285714,0.0
16:55:00,84.68187714285715,83.93487714285713,0.0
17:00:00,52.62348428571428,51.87648428571429,0.0
17:05:00,52.922802857142855,52.175802857142855,0.0
17:10:00,58.52209285714286,57.77509285714286,0.0
17:15:00,60.12768428571428,59.38068428571428,0.0
17:20:00,61.84020142857143,61.09320142857143,0.0
17:25:00,69.56213428571428,68.81513428571428,0.0
17:30:00,73.63022428571428,72.88322428571429,0.0
17:35:00,75.88920285714286,75.14220285714285,0.0
17:40:00,77.44220857142857,76.69520857142857,0.0
17:45:00,77.31900571428571,76.57200571428572,0.0
17:50:00,77.90930714285714,77.16230714285714,0.0
17:55:00,80.60495714285715,79.85795714285715,0.0
18:00:00,65.05561857142857,64.30861857142857,0.0
18:05:00,62.17317714285714,61.42617714285715,0.0
18:10:00,61.53736142857143,60.79036142857143,0.0
18:15:00,60.76380571428571,60.01680571428572,0.0
18:20:00,61.16839857142857,60.421398571428576,0.0
18:25:00,61.81138714285714,61.06438714285714,0.0
18:30:00,59.31065142857143,58.563651428571426,0.0
18:35:00,60.044554285714284,59.297554285714284,0.0
18:40:00,60.717859999999995,59.97086,0.0
18:45:00,61.05340571428571,60.30640571428571,0.0
18:50:00,62.85023857142858,62.10323857142857,0.0
18:55:00,61.09129,60.34429,0.0
19:00:00,66.25080285714286,65.50380285714286,0.0
19:05:00,64.88867857142857,64.14167857142857,0.0
19:10:00,63.677885714285715,62.930885714285715,0.0
19:15:00,62.53560285714286,61.788602857142855,0.0
19:20:00,62.669555714285714,61.922555714285714,0.0
19:25:00,62.44030142857143,61.69330142857143,0.0
19:30:00,63.31456857142857,62.56756857142857,0.0
19:35:00,63.743202857142855,62.996202857142855,0.0
19:40:00,63.39784428571429,62.65084428571429,0.0
19:45:00,63.14619714285714,62.39919714285714,0.0
19:50:00,63.297552857142854,62.550552857142854,0.0
19:55:00,63.24550857142857,62.498508571428566,0.0
20:00:00,67.03297,66.28597,0.0
20:05:00,66.49386428571428,65.74686428571428,0.0
20:10:00,66.87425571428572,66.12725571428572,0.0
20:15:00,65.50919428571429,64.76219428571429,0.0
20:20:00,65.56427714285714,64.81727714285714,0.0
20:25:00,65.45760285714286,64.71060285714286,0.0
20:30:00,65.56949,64.82249,0.0
20:35:00,66.1472042857143,65.40020428571428,0.0
20:40:00,65.30348571428571,64.55648571428571,0.0
20:45:00,65.10236,64.35536,0.0
20:50:00,65.15730857142857,64.41030857142857,0.0
20:55:00,65.66561142857144,64.91861142857142,0.0
21:00:00,70.81453428571429,70.06753428571429,0.0
21:05:00,71.81312714285714,71.06612714285714,0.0
21:10:00,70.10658714285714,69.35958714285714,0.0
21:15:00,68.71067714285714,67.96367714285714,0.0
21:20:00,68.83677285714286,68.08977285714286,0.0
21:25:00,68.51906285714286,67.77206285714286,0.0
21:30:00,67.63472857142857,66.88772857142857,0.0
21:35:00,67.79901,67.05201000000001,0.0
21:40:00,67.60920428571428,66.86220428571428,0.0
21:45:00,67.88178,67.13478,0.0
21:50:00,67.63172,66.88472,0.0
21:55:00,67.06496857142858,66.31796857142857,0.0
22:00:00,70.35260857142858,69.60560857142858,0.0
22:05:00,70.81784285714285,70.07084285714286,0.0
22:10:00,70.18483142857143,69.43783142857143,0.0
22:15:00,70.45119285714286,69.70419285714286,0.0
22:20:00,70.00995571428572,69.26295571428571,0.0
22:25:00,68.99443571428571,68.24743571428571,0.0
22:30:00,66.85745,66.11045,0.0
22:35:00,66.67113571428571,65.92413571428571,0.0
22:40:00,64.54378714285714,63.796787142857134,0.0
22:45:00,62.199470000000005,61.45247,0.0
22:50:00,61.35513142857143,60.60813142857143,0.0
22:55:00,60.53572285714286,59.788722857142865,0.0
23:00:00,70.66924285714285,69.92224285714285,0.0
23:05:00,70.23349857142857,69.48649857142857,0.0
23:10:00,68.32791857142857,67.58091857142857,0.0
23:15:00,67.50672999999999,66.75973,0.0
23:20:00,65.3947,64.6477,0.0
23:25:00,62.527789999999996,61.78079,0.0
23:30:00,60.10467285714286,59.35767285714286,0.0
23:35:00,58.292930000000005,57.54593,0.0
23:40:00,56.458301428571424,55.711301428571424,0.0
23:45:00,55.65099857142858,54.90399857142857,0.0
23:50:00,54.35677714285714,53.60977714285714,0.0
23:55:00,54.13369,53.386689999999994,0.0
